Switch Name,VLAN,Customer Name,Access Port,IP Location,IP address,Trafic Route
BTTB_MOG_S8512_H01,2,description BTCL-2FL-PC2,10/1/2002,BTTB_IPCORE_NE80E_A,203.112.192.193,
BTTB_MOG_S8512_H01,8,***G_sultan_mgnt_Srimangol***,,,,
BTTB_MOG_S8512_H01,11,BTCL Satellite Backup Service,,,,
BTTB_MOG_S8512_H01,24,dotBangla_Primary_DNS,1/24/2000,,,
BTTB_MOG_S8512_H01,25,Police_Camera_mgnt,,,,
BTTB_MOG_S8512_H01,90,Gpon_LLI_Test,,BTTB_IPCORE_NE80E_A,123.49.1.249,
BTTB_MOG_S8512_H01,98,test,,,,
BTTB_MOG_S8512_H01,101,DPI-Test,,,,
BTTB_MOG_S8512_H01,103,BTCL-DPI-TEST,,,,
BTTB_MOG_S8512_H01,104,Minister-MoPME,1/18/2000,,,
BTTB_MOG_S8512_H01,106,Asia_Pacific_Communication_Ltd,,,,
BTTB_MOG_S8512_H01,107,GENUITY SYSTEM LIMITED,,,,
BTTB_MOG_S8512_H01,108,Police_Telecom_Rajarbag,5/1/2006,BTTB_IPCORE_NE80E_A,123.49.53.169,
BTTB_MOG_S8512_H01,109,WAQF_Authority,1/11/2000,BTTB_IPCORE_NE80E_A,123.49.52.205,12712 has same vlan.
BTTB_MOG_S8512_H01,110,Tiger-IT-Mog,1/10/2000,BTTB_IPCORE_NE80E_A,123.49.0.9,
BTTB_MOG_S8512_H01,113,BTCL_AO_HQ,1/13/2000,BTTB_IPCORE_NE80E_A,123.49.51.185,
BTTB_MOG_S8512_H01,114,BTCL_Call_Center,1/5/2000,BTTB_IPCORE_NE80E_B,123.49.0.105,
BTTB_MOG_S8512_H01,115,ZERO-Communication,,BTTB_IPCORE_NE80E_A,123.49.0.129,
BTTB_MOG_S8512_H01,116,*HN_Telecom*,1/16/2000,BTTB_IPCORE_NE80E_B,123.49.60.97,
BTTB_MOG_S8512_H01,118,ICT Incubator,,,,
BTTB_MOG_S8512_H01,120,Aamra Network,,BTTB_IPCORE_NE80E_A,,
BTTB_MOG_S8512_H01,121,min_mossarraf,5/1/2001,BTTB_IPCORE_NE80E_A,123.49.53.129,
BTTB_MOG_S8512_H01,122,BTV_3G_link,"0/1/22, 9/1/19",BTTB_IPCORE_NE80E_A,123.49.2.97,
BTTB_MOG_S8512_H01,124,dotBangla_Secondary_DNS,1/1/2024,BTTB_IPCORE_NE80E_B,180.211.212.209,
BTTB_MOG_S8512_H01,125,"""Metronet Ltd",1/1/2001,BTTB_IPCORE_NE80E_A,123.49.0.233,
BTTB_MOG_S8512_H01,126,RPATC_Dhaka,1/1/2002,BTTB_IPCORE_NE80E_A,123.49.53.109,
BTTB_MOG_S8512_H01,127,Bangla Trac Ltd,1/1/2003,BTTB_IPCORE_NE80E_A,123.49.4.177,
BTTB_MOG_S8512_H01,128,Link3_Technologies,,,"123.49.0.185,123.49.0.188",
BTTB_MOG_S8512_H01,129,Xenial Broadband,,,,
BTTB_MOG_S8512_H01,130,Gazi Communications Ltd,38718,BTTB_IPCORE_NE80E_A,123.49.4.113,
BTTB_MOG_S8512_H01,131,Warid Telecom Ltd,3/1/2022,BTTB_IPCORE_NE80E_A,123.49.4.193,
BTTB_MOG_S8512_H01,132,Padma_Oil_IEB,4/1/2010,BTTB_IPCORE_NE80E_A,123.49.49.69,
BTTB_MOG_S8512_H01,133,Orascom Telecom Services Ltd,"1/1/5 , 1/1/9",BTTB_IPCORE_NE80E_B,"123.49.4.201 , 123.49.4.205",
BTTB_MOG_S8512_H01,135,Res_Dudak_chairman,"4/1/20 , 5/1/16",,,
BTTB_MOG_S8512_H01,136,Miniter_Eafes,1/1/2013,,,
BTTB_MOG_S8512_H01,137,Rafin Satellite,,BTTB_IPCORE_NE80E_B,123.49.4.209,
BTTB_MOG_S8512_H01,138,Ranks Telecom,,BTTB_IPCORE_NE80E_A,123.49.4.217,
BTTB_MOG_S8512_H01,139,3G Solution,,BTTB_IPCORE_NE80E_B,123.49.50.33,
BTTB_MOG_S8512_H01,140,GPO_Kamlapur,1/21/2000,BTTB_IPCORE_NE80E_A,123.49.53.217,
BTTB_MOG_S8512_H01,141,BTRC,1/1/2017,BTTB_IPCORE_NE80E_A,123.49.4.241,
BTTB_MOG_S8512_H01,142,Minister_Rashed_Khan_Menon,3/1/2021,BTTB_IPCORE_NE80E_A,123.49.49.73,
BTTB_MOG_S8512_H01,143,Global Technologies Ltd,GigabitEthernet1/1/19,BTTB_IPCORE_NE80E_A,123.49.4.17,
BTTB_MOG_S8512_H01,145,IS Pros Ltd,GigabitEthernet1/1/21,,,
BTTB_MOG_S8512_H01,147,Min_Probashi_Kalyan,GigabitEthernet1/1/23,,,
BTTB_MOG_S8512_H01,148,DhakaCom,,,,
BTTB_MOG_S8512_H01,149,Bright_tech,GigabitEthernet0/1/20,,,
BTTB_MOG_S8512_H01,151,Dhaka Broadband Network,GigabitEthernet2/1/3,,,
BTTB_MOG_S8512_H01,152,ISN,"GigabitEthernet1/1/4,2/1/4",,,
BTTB_MOG_S8512_H01,153,IP Vision,,,,
BTTB_MOG_S8512_H01,155,SICT,,,,
BTTB_MOG_S8512_H01,158,DataNet,,,,
BTTB_MOG_S8512_H01,159,Teletalk_Ramna,,,,
BTTB_MOG_S8512_H01,160,Min_Fishries_Residence,Ethernet5/1/2,,,
BTTB_MOG_S8512_H01,162,Image Net,,,,
BTTB_MOG_S8512_H01,164,Broad-Band-Telcom-Services,GigabitEthernet2/1/16,,,
BTTB_MOG_S8512_H01,165,BTCL HQ,"GigabitEthernet0/1/4,2/1/17,2/1/18",,,
BTTB_MOG_S8512_H01,166,Millennium Computers,,,,
BTTB_MOG_S8512_H01,168,INET Information Systems Ltd,,,,
BTTB_MOG_S8512_H01,169,*BTV,GigabitEthernet2/1/21,,,
BTTB_MOG_S8512_H01,171,Ascent Corporation,,,,
BTTB_MOG_S8512_H01,172,AIRTEL-BD,,BTTB_IPCORE_NE80E_A,123.49.4.197,
BTTB_MOG_S8512_H01,174,"""Pritty International",,,,
BTTB_MOG_S8512_H01,175,"RHD""",,,,
BTTB_MOG_S8512_H01,176,*Directorate_Print,GigabitEthernet3/1/1,BTTB_IPCORE_NE80E_A,123.49.52.169,
BTTB_MOG_S8512_H01,177,BTS_Communication_Pri,,,,
BTTB_MOG_S8512_H01,181,"""Smart Systems",,,,
BTTB_MOG_S8512_H01,183,Radisson Technologies,GigabitEthernet3/1/11,BTTB_IPCORE_NE80E_A,123.49.51.145,
BTTB_MOG_S8512_H01,184,Dep_film_Archive,Ethernet5/1/14,BTTB_IPCORE_NE80E_A,123.49.53.149,
BTTB_MOG_S8512_H01,185,MOFA,,BTTB_IPCORE_NE80E_A,123.49.51.161,
BTTB_MOG_S8512_H01,186,"""Digital Vision",,,,
BTTB_MOG_S8512_H01,187,Bangladesh_Food_Safety,,,,
BTTB_MOG_S8512_H01,188,NBR-2nd-Link,GigabitEthernet3/1/16,,,
BTTB_MOG_S8512_H01,189,MINISTER_MoPTICT_RES,GigabitEthernet3/1/6,,,
BTTB_MOG_S8512_H01,190,*DIG_RailWay**,Ethernet5/1/4,,,
BTTB_MOG_S8512_H01,191,Tackyon_Limited,,BTTB_IPCORE_NE80E_A,123.49.60.229,
BTTB_MOG_S8512_H01,192,***DMP_HQ***,GigabitEthernet3/1/13,BTTB_IPCORE_NE80E_A,123.49.60.249,
BTTB_MOG_S8512_H01,193,**TTTC**,GigabitEthernet8/1/1,BTTB_IPCORE_NE80E_A,123.49.2.25,
BTTB_MOG_S8512_H01,194,"""AirTel Bangladesh""",,,,
BTTB_MOG_S8512_H01,195,***PGCB***,GigabitEthernet8/1/5,BTTB_IPCORE_NE80E_A,123.49.53.53,
BTTB_MOG_S8512_H01,196,***B_O_M***,GigabitEthernet3/1/24,BTTB_IPCORE_NE80E_A,123.49.52.49,
BTTB_MOG_S8512_H01,197,ESCB_Gazaria,GigabitEthernet8/1/2,BTTB_IPCORE_NE80E_A,123.49.52.145,
BTTB_MOG_S8512_H01,198,BTCL-InfoBahan Project,,,,
BTTB_MOG_S8512_H01,199,Monitoring,,,,
BTTB_MOG_S8512_H01,200,Test,,,,
BTTB_MOG_S8512_H01,201,VLAN 0201,,,,
BTTB_MOG_S8512_H01,202,*Sebatel_net_ltd,,,,
BTTB_MOG_S8512_H01,203,TTTC,"GigabitEthernet0/1/6 ,3/1/7",,,
BTTB_MOG_S8512_H01,205,PWD,,,,
BTTB_MOG_S8512_H01,206,BARI-GAZIPUR,,,,
BTTB_MOG_S8512_H01,207,InFos-Pol-Int-Connec,,,,
BTTB_MOG_S8512_H01,208,Karmochari_Kalyan_Board,,,,
BTTB_MOG_S8512_H01,209,NBR,,,,
BTTB_MOG_S8512_H01,210,Minister_Ashraf_Res,,,,
BTTB_MOG_S8512_H01,211,Fisheries_Dept,,BTTB_IPCORE_NE80E_A,203.112.192.73,
BTTB_MOG_S8512_H01,212,Intl-Mother-Language_Inst,GigabitEthernet9/1/17,BTTB_IPCORE_NE80E_A,123.49.52.117,
BTTB_MOG_S8512_H01,213,PD-MTBF-Project-MoF,,BTTB_IPCORE_NE80E_A,123.49.3.73,
BTTB_MOG_S8512_H01,214,HGS-IEB-HQ,,BTTB_IPCORE_NE80E_A,123.49.3.253,
BTTB_MOG_S8512_H01,215,BANGLADESH_ARMED_SERVICE,,BTTB_IPCORE_NE80E_A,123.49.2.9,
BTTB_MOG_S8512_H01,216,DG_MASS_COMMUNICATION,,BTTB_IPCORE_NE80E_A,123.49.2.169,
BTTB_MOG_S8512_H01,217,GEOLOGICAL_SURVEY,,BTTB_IPCORE_NE80E_A,123.49.52.133,
BTTB_MOG_S8512_H01,218,Engr_staff_College,,BTTB_IPCORE_NE80E_A,123.49.53.1,
BTTB_MOG_S8512_H01,219,Min_Fin_GaziBhaban,,BTTB_IPCORE_NE80E_A,123.49.53.193,
BTTB_MOG_S8512_H01,220,Sebatel_segugbagicha,,,,
BTTB_MOG_S8512_H01,221,TAX_Commissioner_Segunbagi,,,,
BTTB_MOG_S8512_H01,222,AntiCorruption,,,,
BTTB_MOG_S8512_H01,223,Tax-2,,,,
BTTB_MOG_S8512_H01,224,TAX_Commissioner-8,,,,
BTTB_MOG_S8512_H01,225,Urban_Dev_directorate,,,,
BTTB_MOG_S8512_H01,226,*CRC_textile_Segunbachicha,,,,
BTTB_MOG_S8512_H01,227,SPFMSP-Project,,,,
BTTB_MOG_S8512_H01,228,Civil_Audit_Dir_AditCmplx_Se,,,,
BTTB_MOG_S8512_H01,230,***Edu_Min***,,BTTB_IPCORE_NE80E_A,203.112.223.81,
BTTB_MOG_S8512_H01,231,***MIN_LGRD***,*MIN_LGSP-1---NE*) A,,,
BTTB_MOG_S8512_H01,232,Ministry_Of_LAW,,BTTB_IPCORE_NE80E_A,123.49.52.185,
BTTB_MOG_S8512_H01,233,*Min_Energy_PDB,,BTTB_IPCORE_NE80E_A,123.49.2.65,
BTTB_MOG_S8512_H01,234,Ministry_SCIENCE_and_TECH,,,,
BTTB_MOG_S8512_H01,236,Judicial_trang,,BTTB_IPCORE_NE80E_A,123.49.52.165,
BTTB_MOG_S8512_H01,237,***Min_Fish_live***,,BTTB_IPCORE_NE80E_A,123.49.52.217,
BTTB_MOG_S8512_H01,238,Min_Law_Justice_div,,BTTB_IPCORE_NE80E_A,123.49.53.5,
BTTB_MOG_S8512_H01,239,Ministry_of_Commerce,,BTTB_IPCORE_NE80E_A,123.49.53.37,
BTTB_MOG_S8512_H01,240,Ministry_Of_Forest,,BTTB_IPCORE_NE80E_A,123.49.53.41,
BTTB_MOG_S8512_H01,241,*Min_Fin_Internet,,BTTB_IPCORE_NE80E_A,123.49.4.33,
BTTB_MOG_S8512_H01,242,*MIN_Energy_Resource*,,BTTB_IPCORE_NE80E_A,123.49.53.233,
BTTB_MOG_S8512_H01,243,**Press_infor_Dept**,,,,
BTTB_MOG_S8512_H01,244,min_environ_project,,,,
BTTB_MOG_S8512_H01,271,EktiBari_EktiKhamar,,,,
BTTB_MOG_S8512_H01,272,Probashi_Kalyan_bank,,,,
BTTB_MOG_S8512_H01,273,Modern_Food_Storage,,,,
BTTB_MOG_S8512_H01,274,DhakaTimes24.com,,,,
BTTB_MOG_S8512_H01,275,*Aridod_tech*,,,,
BTTB_MOG_S8512_H01,276,*BTS_communication*,GigabitEthernet3/1/2,,,
BTTB_MOG_S8512_H01,277,Rampal_Power_Generation,,,,
BTTB_MOG_S8512_H01,278,ISN_Backup_internet,,,,
BTTB_MOG_S8512_H01,279,Res_Cabinet_sec,,,,
BTTB_MOG_S8512_H01,280,CRC_probashi_kalyan,,,,
BTTB_MOG_S8512_H01,281,*Women_affairs,,,,
BTTB_MOG_S8512_H01,300,BTCL Monitoring,,,,
BTTB_MOG_S8512_H01,301,G_sultan_signal_Srimangol,,,,
BTTB_MOG_S8512_H01,302,G_sultan_media_Srimangol,,,,
BTTB_MOG_S8512_H01,303,BTCL_IPTV_internet,,,,
BTTB_MOG_S8512_H01,306,Race_online,,,,
BTTB_MOG_S8512_H01,307,PWD_Medical_Colg_XEN,,BTTB_IPCORE_NE80E_A,123.49.49.177,
BTTB_MOG_S8512_H01,309,Always_ON_Network,,BTTB_IPCORE_NE80E_A,123.49.49.173,
BTTB_MOG_S8512_H01,311,Communication_One,,BTTB_IPCORE_NE80E_A,123.49.3.97,
BTTB_MOG_S8512_H01,312,CMEC,,BTTB_IPCORE_NE80E_A,123.49.53.45,
BTTB_MOG_S8512_H01,313,BRAC_BDmail_Networks_Ltd,,BTTB_IPCORE_NE80E_A,123.49.0.73 123.49.0.77,
BTTB_MOG_S8512_H01,315,DTech Ltd,,,,
BTTB_MOG_S8512_H01,316,cyber_communication,,BTTB_IPCORE_NE80E_A,123.49.52.161,
BTTB_MOG_S8512_H01,317,Tradexcel_Graphics_LTD,,BTTB_IPCORE_NE80E_A,123.49.3.121,
BTTB_MOG_S8512_H01,318,m/s Teleba Ltd,,,,
BTTB_MOG_S8512_H01,319,Next Online Ltd.,,BTTB_IPCORE_NE80E_A,123.49.3.137,
BTTB_MOG_S8512_H01,320,ConnectBD_Limited,,BTTB_IPCORE_NE80E_A,123.49.3.169,
BTTB_MOG_S8512_H01,323,Pradeshta_Ltd,,BTTB_IPCORE_NE80E_A,123.49.0.97,
BTTB_MOG_S8512_H01,324,Optimax_Ltd,,,,
BTTB_MOG_S8512_H01,326,Bijoy_Online,,BTTB_IPCORE_NE80E_A,123.49.0.121,
BTTB_MOG_S8512_H01,327,Spark_Systems,,,,
BTTB_MOG_S8512_H01,328,Agni_Systems,,,,
BTTB_MOG_S8512_H01,329,BTS Communication,,BTTB_IPCORE_NE80E_A,123.49.0.217,
BTTB_MOG_S8512_H01,330,DOT_TTC,,BTTB_IPCORE_NE80E_A,123.49.53.253,
BTTB_MOG_S8512_H01,331,Therap BD,,BTTB_IPCORE_NE80E_A,123.49.0.225,
BTTB_MOG_S8512_H01,332,Peoples' Telecom,,,,
BTTB_MOG_S8512_H01,333,Sirius,,,,
BTTB_MOG_S8512_H01,334,Robi,,BTTB_IPCORE_NE80E_A,"123.49.4.9,123.49.4.13",
BTTB_MOG_S8512_H01,335,Dhaka Com,,,,
BTTB_MOG_S8512_H01,336,Sorob IT,,,,
BTTB_MOG_S8512_H01,337,Sadia Tech Ltd,,,,
BTTB_MOG_S8512_H01,338,Aamra_net,,BTTB_IPCORE_NE80E_A,123.49.0.193,
BTTB_MOG_S8512_H01,339,Druti Network Ltd,,,,
BTTB_MOG_S8512_H01,340,BRAC University,,BTTB_IPCORE_NE80E_A,123.49.4.129,
BTTB_MOG_S8512_H01,343,Square Informatix,,BTTB_IPCORE_NE80E_A,123.49.4.137,
BTTB_MOG_S8512_H01,345,Deltasoft,,,,
BTTB_MOG_S8512_H01,346,JF Opticla Services,,,,
BTTB_MOG_S8512_H01,347,GNet Technologies,,,,
BTTB_MOG_S8512_H01,348,BDIX,,,,
BTTB_MOG_S8512_H01,351,Arena Infotech,,,,
BTTB_MOG_S8512_H01,353,3G Networks Technology,,,,
BTTB_MOG_S8512_H01,354,RigTel Ltd,,,,
BTTB_MOG_S8512_H01,355,Layer 3 Technology Ltd,,,,
BTTB_MOG_S8512_H01,357,Dev Consultants Ltd,,,,
BTTB_MOG_S8512_H01,358,BanglaPhone Ltd,,,,
BTTB_MOG_S8512_H01,360,Augere_Bangladesh,GigabitEthernet1/1/7,BTTB_IPCORE_NE80E_A,"123.49.51.97 ,123.49.51.101",
BTTB_MOG_S8512_H01,361,Shehala_IT,,,,
BTTB_MOG_S8512_H01,362,North_South_Uni,,BTTB_IPCORE_NE80E_A,123.49.52.37,
BTTB_MOG_S8512_H01,369,EPI_health_mohakhali,,BTTB_IPCORE_NE80E_A,123.49.49.1,
BTTB_MOG_S8512_H01,372,TEST,,,,
BTTB_MOG_S8512_H01,392,VLAN 0392,,,,
BTTB_MOG_S8512_H01,394,BD_HUB_IIG,,,,
BTTB_MOG_S8512_H01,397,BTCL_Gilshan_Monotoring,,BTTB_IPCORE_NE80E_A,123.49.50.253,
BTTB_MOG_S8512_H01,398,Setu_Bhaban,,BTTB_IPCORE_NE80E_A,123.49.2.145,
BTTB_MOG_S8512_H01,400,VLAN 0400,,,,
BTTB_MOG_S8512_H01,401,ARTDOC,,BTTB_IPCORE_NE80E_A,"123.49.50.25, 123.49.3.1",
BTTB_MOG_S8512_H01,402,DGFI,,BTTB_IPCORE_NE80E_A,180.211.162.65,
BTTB_MOG_S8512_H01,403,Army_ASPTS,,,,
BTTB_MOG_S8512_H01,404,Adamjee Cantt. Public School,,BTTB_IPCORE_NE80E_A,123.49.60.201,
BTTB_MOG_S8512_H01,405,Army_HQ_Ardoc,,,,
BTTB_MOG_S8512_H01,408,GTCL_IFB,,,,
BTTB_MOG_S8512_H01,411,CGEIS,,,,
BTTB_MOG_S8512_H01,417,IUT_internet,,,,
BTTB_MOG_S8512_H01,420,VLAN 0420,,,,
BTTB_MOG_S8512_H01,421,Savar Cantt. PSC,,BTTB_IPCORE_NE80E_A,123.49.50.105,
BTTB_MOG_S8512_H01,422,JU_SAVAR,,BTTB_IPCORE_NE80E_A,123.49.60.209,
BTTB_MOG_S8512_H01,423,ARRTI-Telecom,,BTTB_IPCORE_NE80E_A,123.49.51.169,
BTTB_MOG_S8512_H01,424,203_Network_for.BD,GigabitEthernet3/1/23,,,
BTTB_MOG_S8512_H01,431,RAB-UTTARA,,BTTB_IPCORE_NE80E_A,123.49.51.89,
BTTB_MOG_S8512_H01,433,GPO_Airport,,,,
BTTB_MOG_S8512_H01,447,test,Ethernet4/1/18,,,
BTTB_MOG_S8512_H01,451,Dhaka_Div_Comm,,BTTB_IPCORE_NE80E_A,123.49.52.5,
BTTB_MOG_S8512_H01,458,BICC-WTISD,,BTTB_IPCORE_NE80E_A,123.49.51.197,
BTTB_MOG_S8512_H01,480,City_North_sayeda,,BTTB_IPCORE_NE80E_A,123.49.53.33,
BTTB_MOG_S8512_H01,599,GP TEST 2,,,,
BTTB_MOG_S8512_H01,602,City_NET,,BTTB_IPCORE_NE80E_A,180.211.205.1,
BTTB_MOG_S8512_H01,651,DUET,,,,
BTTB_MOG_S8512_H01,652,agri_uni_salna,,,,
BTTB_MOG_S8512_H01,680,DESCO,,BTTB_IPCORE_NE80E_A,123.49.0.89,
BTTB_MOG_S8512_H01,690,RAB_2nd_link,,BTTB_IPCORE_NE80E_A,123.49.60.121,
BTTB_MOG_S8512_H01,801,City_North_Khil,,,,
BTTB_MOG_S8512_H01,924,209_Network_for_.BD,GigabitEthernet10/1/1,,,
BTTB_MOG_S8512_H01,925,TELETALK-GPRS-Link,,,,
BTTB_MOG_S8512_H01,926,GPO,,BTTB_IPCORE_NE80E_A,123.49.52.249,
BTTB_MOG_S8512_H01,927,BICM_Segunbaghicha,,BTTB_IPCORE_NE80E_A,123.49.53.73,
BTTB_MOG_S8512_H01,928,Urban_health_city_south,,BTTB_IPCORE_NE80E_A,123.49.53.165,
BTTB_MOG_S8512_H01,929,Juba_Unnayan_Motijeel,,,,
BTTB_MOG_S8512_H01,935,NBR_2nd_test130417,,,,
BTTB_MOG_S8512_H01,945,PWD_EXEN_city,,BTTB_IPCORE_NE80E_A,123.49.49.21,
BTTB_MOG_S8512_H01,946,PWD_Dhaka_div-1,,BTTB_IPCORE_NE80E_A,123.49.49.53,
BTTB_MOG_S8512_H01,947,CP_int_TRBL,,BTTB_IPCORE_NE80E_A,123.49.49.85,
BTTB_MOG_S8512_H01,955,Police_HQ,,,,
BTTB_MOG_S8512_H01,956,City_Cable,,BTTB_IPCORE_NE80E_A,123.49.52.45,
BTTB_MOG_S8512_H01,957,Data_Edge,GigabitEthernet1/1/10,BTTB_IPCORE_NE80E_A,123.49.60.225,
BTTB_MOG_S8512_H01,958,BangladeshBank,,BTTB_IPCORE_NE80E_A,123.49.60.217,
BTTB_MOG_S8512_H01,959,BangaBhaban,,BTTB_IPCORE_NE80E_A,123.49.51.209,
BTTB_MOG_S8512_H01,960,GoVT_Transport_Pool,,,,
BTTB_MOG_S8512_H01,961,NCTB,,BTTB_IPCORE_NE80E_A,123.49.2.1,
BTTB_MOG_S8512_H01,962,LGSP_2_Moti,,BTTB_IPCORE_NE80E_A,123.49.2.33,
BTTB_MOG_S8512_H01,963,Security_Exchange_Commission,,BTTB_IPCORE_NE80E_A,"123.49.2.157 , 123.49.34.13",
BTTB_MOG_S8512_H01,964,BCIC_2nd_Link,,BTTB_IPCORE_NE80E_A,123.49.53.65,
BTTB_MOG_S8512_H01,965,BRTA_nagarBhaban,,BTTB_IPCORE_NE80E_A,123.49.53.205,
BTTB_MOG_S8512_H01,966,Matrisadan_city_corp,,BTTB_IPCORE_NE80E_A,123.49.53.237,
BTTB_MOG_S8512_H01,967,JAMUKA,,BTTB_IPCORE_NE80E_A,123.49.49.133,
BTTB_MOG_S8512_H01,970,BANGLADESH SUPREME COURT,,BTTB_IPCORE_NE80E_A,"123.49.60.141 , 123.49.57.249",
BTTB_MOG_S8512_H01,971,VLAN 0971,,,,
BTTB_MOG_S8512_H01,973,DG_edu,,BTTB_IPCORE_NE80E_A,203.112.223.53,
BTTB_MOG_S8512_H01,974,Jagannath_uni,,,,
BTTB_MOG_S8512_H01,975,CENTRAL_TAX_Survey,,BTTB_IPCORE_NE80E_A,123.49.49.101,
BTTB_MOG_S8512_H01,980,Ministry_LAND_Motijeel,,BTTB_IPCORE_NE80E_A,123.49.52.65,
BTTB_MOG_S8512_H01,981,*Cabinet_Div_Internet,,BTTB_IPCORE_NE80E_A,123.49.52.229,
BTTB_MOG_S8512_H01,982,Nagar_Bahaban,,BTTB_IPCORE_NE80E_A,123.49.53.9,
BTTB_MOG_S8512_H01,983,GPO_sadarghat,,,,
BTTB_MOG_S8512_H01,984,Tax-13_paltan,,BTTB_IPCORE_NE80E_A,123.49.49.5,
BTTB_MOG_S8512_H01,985,Sadharan_bima,,BTTB_IPCORE_NE80E_A,123.49.49.13,
BTTB_MOG_S8512_H01,1001,for_MOG_DSL_PPPOE_H01,,,,
BTTB_MOG_S8512_H01,1002,for_MOG_DSL_PPPOE_H02,,,,
BTTB_MOG_S8512_H01,1003,for_MOG_DSL_PPPOE_H03,,,,
BTTB_MOG_S8512_H01,1009,For_GUL_A_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1014,BTCL-2FL-WiFi,GigabitEthernet10/1/4,BTTB_IPCORE_NE80E_A,123.49.0.65,
BTTB_MOG_S8512_H01,1017,RAM_PPPoE_A_H01,,,,
BTTB_MOG_S8512_H01,1018,RAM_PPPoE_A_H02,,,,
BTTB_MOG_S8512_H01,1019,RAM_PPPoE_A_H03,,,,
BTTB_MOG_S8512_H01,1020,RAM_PPPoE_B_H01,,,,
BTTB_MOG_S8512_H01,1021,RAM_PPPoE_B_H02,,,,
BTTB_MOG_S8512_H01,1023,SAY_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1024,SAY_PPPoE_H02,,,,
BTTB_MOG_S8512_H01,1035,For_UTT_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1036,For_UTT_PPPoE_H02,,,,
BTTB_MOG_S8512_H01,1037,For_UTT_PPPoE_H03,,,,
BTTB_MOG_S8512_H01,1041,SBN_PPPoE_A_H01,,,,
BTTB_MOG_S8512_H01,1042,SBN_PPPoE_A_H02,,,,
BTTB_MOG_S8512_H01,1043,SBN_PPPoE_A_H03,,,,
BTTB_MOG_S8512_H01,1044,SBN_PPPoE_B_H01,,,,
BTTB_MOG_S8512_H01,1051,DG Food,,BTTB_IPCORE_NE80E_A,123.49.60.221,
BTTB_MOG_S8512_H01,1052,Ministry_Of-Health,,BTTB_IPCORE_NE80E_A,123.49.60.149,
BTTB_MOG_S8512_H01,1053,Min_Estab,,BTTB_IPCORE_NE80E_A,123.49.60.253,
BTTB_MOG_S8512_H01,1061,CAN_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1062,CAN_PPPoE_H02,,,,
BTTB_MOG_S8512_H01,1064,MIR_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1065,MIR_PPPoE_H02,,,,
BTTB_MOG_S8512_H01,1073,CHA_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1074,CHA_PPPoE_H02,,,,
BTTB_MOG_S8512_H01,1095,For_GAZ_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1096,For_SAV_PPPoE_H01,,,,
BTTB_MOG_S8512_H01,1126,MSAN-Petrobangla,,,,
BTTB_MOG_S8512_H01,1200,For_IPTV_Test,,,,
BTTB_MOG_S8512_H01,1201,CPM-BLUE-Test,,,,
BTTB_MOG_S8512_H01,1207,VLAN 1207,,,,
BTTB_MOG_S8512_H01,1300,PPPoE_MSAN_SBN_OLT,,,,
BTTB_MOG_S8512_H01,1301,MSAN_CAN_UA5000,,,,
BTTB_MOG_S8512_H01,1302,Comilla_Online_Comilla,,,,
BTTB_MOG_S8512_H01,1317,VLAN 1317,,,,
BTTB_MOG_S8512_H01,1321,VLAN 1321,,,,
BTTB_MOG_S8512_H01,1500,VLAN 1500,,,,
